date,JP_trade_balance,Nikkei225,DXY,USDJPY,JP_10Y_yield,JP_CPI,US_interest_rate,BLK,BEN,FSI,AB,BRK-B,HTHIY,NTDOY
2011-05-23,-10592.0916,9460.63,76.1,82.01,1.1389,94.7,0.09,137.51,25.4,2.36,7.36,77.89,54.83,5.51
2011-05-24,-10592.0916,9477.17,75.88,81.92,1.1389,94.7,0.09,136.31,25.39,2.55,7.24,77.67,55.3,5.62
2011-05-25,-10592.0916,9422.88,75.93,81.97,1.1389,94.7,0.09,137.98,25.48,2.55,7.15,78.16,54.36,5.68
2011-05-26,-10592.0916,9562.05,75.55,81.35,1.1389,94.7,0.09,139.48,25.76,2.45,7.17,78.31,55.7,5.75
2011-05-27,-10592.0916,9521.94,74.95,80.85,1.1389,94.7,0.09,141.69,26.09,2.48,7.23,78.04,55.94,5.73
2011-05-31,-10592.0916,9693.73,74.64,81.53,1.1389,94.7,0.09,145.15,26.67,2.47,7.24,79.07,56.73,5.78
2011-06-01,800.5246,9719.61,74.68,80.91,1.1314,94.6,0.09,140.76,25.74,2.33,7.0,77.08,57.28,5.79
2011-06-02,800.5246,9555.04,74.33,80.91,1.1314,94.6,0.09,140.92,25.81,2.27,6.93,77.16,57.05,5.71
2011-06-03,800.5246,9492.21,73.78,80.24,1.1314,94.6,0.09,137.67,25.54,2.1,6.84,76.25,56.72,5.66
2011-06-07,800.5246,9442.95,73.52,80.01,1.1314,94.6,0.09,134.84,25.21,2.14,6.73,74.86,57.35,5.63
2011-06-08,800.5246,9449.46,73.93,79.9,1.1314,94.6,0.09,134.87,25.17,2.07,6.68,74.33,58.19,5.25
2011-06-09,800.5246,9467.15,74.19,80.26,1.1314,94.6,0.09,136.74,25.41,2.13,6.76,75.01,58.38,5.07
2011-06-10,800.5246,9514.44,74.8,80.3,1.1314,94.6,0.09,132.12,25.09,2.15,6.77,74.06,57.34,5.06
2011-06-13,800.5246,9448.21,74.51,80.24,1.1314,94.6,0.09,134.33,25.26,2.0,6.72,74.29,58.26,4.96
2011-06-14,800.5246,9547.79,74.33,80.49,1.1314,94.6,0.09,136.91,25.94,1.93,6.79,75.11,59.39,5.08
2011-06-15,800.5246,9574.32,75.6,80.95,1.1314,94.6,0.09,132.47,25.28,1.97,6.65,73.83,58.22,4.93
2011-06-16,800.5246,9411.28,75.75,80.64,1.1314,94.6,0.09,133.76,25.44,1.99,6.55,75.01,57.01,4.85
2011-06-17,800.5246,9351.4,74.99,80.05,1.1314,94.6,0.09,133.2,25.6,2.01,6.61,75.51,56.9,4.75
2011-06-20,800.5246,9354.32,75.03,80.26,1.1314,94.6,0.09,134.66,25.59,1.97,6.62,76.1,56.17,4.75
2011-06-21,800.5246,9459.66,74.54,80.2,1.1314,94.6,0.09,135.61,26.0,2.12,6.75,76.49,56.77,4.9
2011-06-22,800.5246,9629.43,74.78,80.29,1.1314,94.6,0.09,134.48,25.7,2.15,6.74,75.97,57.46,4.74
2011-06-23,800.5246,9596.74,75.45,80.52,1.1314,94.6,0.09,133.22,25.55,2.03,6.64,75.61,56.93,4.58
2011-06-24,800.5246,9678.71,75.67,80.42,1.1314,94.6,0.09,131.1,25.35,2.13,6.54,75.62,57.56,4.56
2011-06-27,800.5246,9578.31,75.39,80.9,1.1314,94.6,0.09,133.01,25.77,2.15,6.54,75.63,56.84,4.52
2011-06-28,800.5246,9648.98,75.06,81.13,1.1314,94.6,0.09,134.56,26.12,2.2,6.6,76.42,57.66,4.68
2011-06-29,800.5246,9797.26,74.69,80.77,1.1314,94.6,0.09,136.43,26.66,2.24,6.8,77.03,58.64,4.71
2011-06-30,800.5246,9816.09,74.3,80.57,1.1314,94.6,0.09,136.38,27.08,2.41,6.76,77.39,59.56,4.66
2011-07-01,878.3659,9868.07,74.35,80.83,1.115,94.6,0.07,139.66,27.69,2.65,6.8,78.09,60.1,4.63
2011-07-05,878.3659,9972.46,74.69,81.07,1.115,94.6,0.07,138.3,27.7,2.68,6.7,77.31,59.77,4.75
2011-07-06,878.3659,10082.5,75.12,80.91,1.115,94.6,0.07,139.04,27.78,2.8,6.64,76.52,60.47,4.89
2011-07-07,878.3659,10071.1,74.96,81.25,1.115,94.6,0.07,141.13,28.31,2.92,6.95,77.77,60.41,4.97
2011-07-08,878.3659,10137.7,75.18,80.64,1.115,94.6,0.07,138.97,28.27,2.78,6.96,76.9,59.49,5.07
2011-07-11,878.3659,10069.5,75.99,80.26,1.115,94.6,0.07,132.52,27.18,2.61,6.97,75.27,58.49,4.97
2011-07-12,878.3659,9925.92,75.81,79.24,1.115,94.6,0.07,130.6,27.09,2.64,6.91,75.78,59.01,4.93
2011-07-13,878.3659,9963.14,75.21,79.01,1.115,94.6,0.07,131.57,27.07,2.67,6.68,76.32,60.51,4.98
2011-07-14,878.3659,9936.12,75.25,79.14,1.115,94.6,0.07,129.59,26.87,2.57,6.42,76.1,60.11,4.89
2011-07-15,878.3659,9974.47,75.13,79.12,1.115,94.6,0.07,131.21,26.88,2.6,6.42,75.36,61.98,4.78
2011-07-19,878.3659,9889.72,75.22,79.18,1.115,94.6,0.07,130.6,26.9,2.53,6.27,76.29,61.62,4.7
2011-07-20,878.3659,10005.9,74.79,78.78,1.115,94.6,0.07,131.18,26.95,2.6,6.27,76.14,61.58,4.62
2011-07-21,878.3659,10010.4,74.02,78.3,1.115,94.6,0.07,133.47,27.81,2.64,6.45,77.34,61.88,4.82
2011-07-22,878.3659,10132.1,74.2,78.55,1.115,94.6,0.07,133.61,27.54,2.67,6.47,77.05,61.42,4.75
2011-07-25,878.3659,10050.0,74.06,78.3,1.115,94.6,0.07,132.25,27.41,2.73,6.48,75.91,61.65,4.66
2011-07-26,878.3659,10097.7,73.47,77.89,1.115,94.6,0.07,131.12,27.39,2.87,6.46,75.51,61.26,4.53
2011-07-27,878.3659,10047.2,74.09,77.99,1.115,94.6,0.07,125.73,26.18,2.82,6.19,74.69,61.15,4.43
2011-07-28,878.3659,9901.35,74.22,77.72,1.115,94.6,0.07,124.48,26.69,2.78,6.15,74.85,62.15,3.89
2011-07-29,878.3659,9833.03,73.9,76.77,1.115,94.6,0.07,126.89,26.19,2.69,5.91,74.17,61.87,3.99
2011-08-01,-10067.9394,9965.01,74.26,77.21,1.0278,94.7,0.1,126.81,26.08,2.67,5.81,74.93,60.39,3.92
2011-08-02,-10067.9394,9844.59,74.51,77.16,1.0278,94.7,0.1,124.06,25.23,2.61,5.66,73.37,59.63,3.81
2011-08-03,-10067.9394,9637.14,74.04,77.06,1.0278,94.7,0.1,123.32,25.76,2.62,5.76,74.01,63.0,3.82
2011-08-04,-10067.9394,9659.18,75.12,78.87,1.0278,94.7,0.1,116.07,24.25,2.23,5.4,70.99,57.2,3.63
2011-08-05,-10067.9394,9299.88,74.6,78.4,1.0278,94.7,0.1,114.88,24.27,2.31,5.58,71.25,56.97,3.86
2011-08-08,-10067.9394,9097.56,74.79,77.77,1.0278,94.7,0.1,103.27,21.99,2.1,5.03,66.65,53.09,3.79
2011-08-09,-10067.9394,8944.48,74.61,76.96,1.0278,94.7,0.1,111.3,23.78,2.29,5.1,72.93,56.15,3.8
2011-08-10,-10067.9394,9038.74,74.64,76.87,1.0278,94.7,0.1,105.27,22.57,2.23,4.84,67.6,54.54,3.63
2011-08-11,-10067.9394,8981.94,74.68,76.84,1.0278,94.7,0.1,115.17,23.85,2.46,5.24,71.74,55.91,3.73
2011-08-12,-10067.9394,8963.72,74.61,76.69,1.0278,94.7,0.1,114.52,23.86,2.59,5.1,71.52,55.51,3.57
2011-08-15,-10067.9394,9086.41,73.84,76.84,1.0278,94.7,0.1,117.42,23.91,2.65,5.15,72.54,56.39,3.88
2011-08-16,-10067.9394,9107.43,74.01,76.81,1.0278,94.7,0.1,114.59,23.67,2.66,5.06,71.78,56.03,3.8
2011-08-17,-10067.9394,9057.26,73.67,76.59,1.0278,94.7,0.1,114.6,23.87,2.66,5.1,72.38,54.95,3.91
2011-08-18,-10067.9394,8943.76,74.24,76.58,1.0278,94.7,0.1,108.27,22.63,2.57,5.13,69.56,52.06,3.91
2011-08-19,-10067.9394,8719.24,74.01,76.55,1.0278,94.7,0.1,107.6,22.82,2.4,5.15,68.33,50.83,4.0
2011-08-22,-10067.9394,8628.13,74.07,76.79,1.0278,94.7,0.1,108.19,23.18,2.41,5.18,67.8,50.45,3.92
2011-08-23,-10067.9394,8733.01,73.89,76.67,1.0278,94.7,0.1,113.34,23.73,2.47,5.31,69.59,52.2,4.33
2011-08-24,-10067.9394,8639.61,74.01,76.99,1.0278,94.7,0.1,116.41,24.09,2.44,5.42,70.75,51.12,4.14
2011-08-25,-10067.9394,8772.36,74.28,77.46,1.0278,94.7,0.1,112.79,23.75,2.41,5.38,68.99,51.64,4.09
2011-08-26,-10067.9394,8798.0,73.81,76.64,1.0278,94.7,0.1,114.46,23.89,2.39,5.56,69.84,52.81,4.12
2011-08-29,-10067.9394,8851.35,73.72,76.83,1.0278,94.7,0.1,119.58,24.6,2.42,6.01,72.6,53.45,4.26
2011-08-30,-10067.9394,8953.9,73.95,76.74,1.0278,94.7,0.1,118.74,24.45,2.42,6.03,72.26,53.45,4.2
2011-08-31,-10067.9394,8955.2,74.12,76.66,1.0278,94.7,0.1,118.11,24.73,2.42,6.02,73.0,54.16,4.4
2011-09-01,3758.2269,9060.8,74.48,76.93,1.008,94.7,0.08,116.63,24.36,2.35,6.01,71.37,53.62,4.3
2011-09-02,3758.2269,8950.74,74.76,76.87,1.008,94.7,0.08,111.87,23.45,2.38,5.94,69.37,52.11,4.28
2011-09-06,3758.2269,8590.57,75.95,77.67,1.008,94.7,0.08,109.26,23.11,2.4,5.86,68.37,50.4,4.14
2011-09-07,3758.2269,8763.41,75.47,77.26,1.008,94.7,0.08,113.92,23.87,2.51,5.97,70.7,51.19,4.32
2011-09-08,3758.2269,8793.12,76.25,77.5,1.008,94.7,0.08,111.74,23.58,2.57,6.0,69.41,50.36,4.33
2011-09-09,3758.2269,8737.66,77.19,77.6,1.008,94.7,0.08,108.3,23.04,2.47,5.83,67.77,48.52,4.16
2011-09-13,3758.2269,8616.55,76.92,76.97,1.008,94.7,0.08,108.41,23.47,2.48,5.89,68.85,49.96,4.03
2011-09-14,3758.2269,8518.57,76.83,76.62,1.008,94.7,0.08,109.19,23.82,2.5,5.81,69.41,50.15,4.02
2011-09-15,3758.2269,8668.86,76.24,76.7,1.008,94.7,0.08,114.12,24.76,2.5,5.69,70.83,50.3,3.88
2011-09-16,3758.2269,8864.16,76.6,76.79,1.008,94.7,0.08,115.34,24.61,2.46,5.59,71.55,51.37,3.84
2011-09-20,3758.2269,8721.24,77.03,76.45,1.008,94.7,0.08,111.54,23.78,2.44,5.53,69.72,51.0,3.8
2011-09-21,3758.2269,8741.16,77.34,76.44,1.008,94.7,0.08,105.54,22.83,2.37,5.24,67.22,50.52,3.82
2011-09-26,3758.2269,8374.13,78.36,76.37,1.008,94.7,0.08,107.79,20.95,2.21,5.06,72.09,49.16,3.92
2011-09-27,3758.2269,8609.95,77.51,76.81,1.008,94.7,0.08,109.32,20.98,2.25,5.26,72.07,49.7,3.8
2011-09-28,3758.2269,8615.65,77.85,76.61,1.008,94.7,0.08,106.5,20.19,2.14,4.98,70.78,50.16,3.57
2011-09-29,3758.2269,8701.23,78.03,76.83,1.008,94.7,0.08,108.73,20.78,2.14,5.14,72.71,51.04,3.68
2011-09-30,3758.2269,8700.29,78.55,77.04,1.008,94.7,0.08,106.11,19.77,2.13,4.84,71.04,49.42,3.63
2011-10-03,-3686.4181,8545.48,79.43,76.64,1.0106,94.8,0.07,101.64,18.69,2.17,4.66,70.06,47.93,3.63
2011-10-04,-3686.4181,8456.12,79.6,76.81,1.0106,94.8,0.07,105.53,19.77,2.0,4.82,73.17,48.27,3.69
2011-10-05,-3686.4181,8382.98,78.92,76.79,1.0106,94.8,0.07,107.89,20.23,2.11,4.96,73.23,48.16,3.87
2011-10-06,-3686.4181,8522.02,78.63,76.72,1.0106,94.8,0.07,108.73,20.56,2.16,4.95,73.63,48.73,3.9
2011-10-07,-3686.4181,8605.62,78.73,76.77,1.0106,94.8,0.07,105.94,19.63,2.21,4.74,71.7,48.51,3.78
2011-10-11,-3686.4181,8773.68,77.58,76.65,1.0106,94.8,0.07,109.73,20.02,2.22,4.93,73.41,49.79,3.83
2011-10-12,-3686.4181,8738.9,76.99,77.26,1.0106,94.8,0.07,111.84,20.14,2.21,5.08,74.71,51.11,3.79
2011-10-13,-3686.4181,8823.25,77.0,76.9,1.0106,94.8,0.07,110.15,20.24,2.32,4.99,74.05,51.36,3.91
2011-10-14,-3686.4181,8747.96,76.62,77.21,1.0106,94.8,0.07,111.77,20.91,2.55,5.08,74.75,52.03,3.84
2011-10-17,-3686.4181,8879.6,77.15,76.83,1.0106,94.8,0.07,108.06,20.31,2.49,5.01,72.89,52.22,3.91
2011-10-18,-3686.4181,8741.91,77.14,76.81,1.0106,94.8,0.07,112.05,21.12,2.51,5.19,75.07,53.14,3.92
2011-10-19,-3686.4181,8772.54,77.11,76.81,1.0106,94.8,0.07,106.76,20.74,2.53,5.12,74.11,52.46,3.87
2011-10-21,-3686.4181,8678.89,76.39,76.26,1.0106,94.8,0.07,110.63,21.41,2.61,5.09,77.45,53.28,3.88
2011-10-24,-3686.4181,8843.98,76.03,76.1,1.0106,94.8,0.07,112.9,21.97,2.59,5.15,77.24,54.92,3.88
2011-10-26,-3686.4181,8748.47,76.25,76.16,1.0106,94.8,0.07,110.67,20.85,2.51,5.0,78.02,56.04,3.64
2011-10-28,-3686.4181,9050.47,75.07,75.83,1.0106,94.8,0.07,121.72,22.93,2.48,5.11,79.96,57.77,3.85
2011-11-01,-8910.0552,8835.52,77.26,78.38,0.9938,94.2,0.08,107.54,20.68,2.52,4.82,75.52,53.95,3.71
2011-11-04,-8910.0552,8801.4,76.96,78.23,0.9938,94.2,0.08,112.98,22.11,2.6,4.87,77.24,54.62,3.76
2011-11-07,-8910.0552,8767.09,76.96,78.06,0.9938,94.2,0.08,114.74,22.18,2.55,4.86,77.1,55.4,3.85
2011-11-08,-8910.0552,8655.51,76.59,77.72,0.9938,94.2,0.08,116.97,22.55,2.6,4.88,78.16,55.07,3.94
2011-11-09,-8910.0552,8755.44,77.93,77.82,0.9938,94.2,0.08,109.85,21.38,2.53,4.68,75.4,53.51,3.86
2011-11-10,-8910.0552,8500.8,77.74,77.65,0.9938,94.2,0.08,114.62,21.66,2.52,4.77,75.99,53.9,3.99
2011-11-11,-8910.0552,8514.47,76.94,77.15,0.9938,94.2,0.08,117.81,22.25,2.56,4.79,76.97,54.26,4.04
2011-11-15,-8910.0552,8541.93,77.87,77.03,0.9938,94.2,0.08,118.92,21.67,2.67,4.84,75.93,54.39,3.89
2011-11-16,-8910.0552,8463.16,78.02,77.07,0.9938,94.2,0.08,115.66,21.21,2.68,4.76,74.67,53.26,3.79
2011-11-17,-8910.0552,8479.63,78.28,76.98,0.9938,94.2,0.08,114.42,20.56,2.63,4.78,74.3,52.97,3.71
2011-11-18,-8910.0552,8374.91,78.06,76.91,0.9938,94.2,0.08,114.17,20.54,2.68,4.83,75.37,53.54,3.73
2011-11-21,-8910.0552,8348.27,78.3,76.89,0.9938,94.2,0.08,112.27,19.74,2.68,4.75,74.32,52.09,3.74
2011-11-22,-8910.0552,8314.74,78.27,76.97,0.9938,94.2,0.08,111.7,19.73,2.6,4.67,74.36,52.17,3.63
2011-11-25,-8910.0552,8160.01,79.69,77.74,0.9938,94.2,0.08,108.45,18.95,2.52,4.61,72.89,50.44,3.57
2011-11-28,-8910.0552,8287.49,79.26,77.96,0.9938,94.2,0.08,114.58,19.48,2.44,4.73,75.48,52.56,3.72
2011-11-29,-8910.0552,8477.82,79.01,77.92,0.9938,94.2,0.08,115.44,19.41,2.38,4.69,75.13,54.27,3.74
2011-11-30,-8910.0552,8434.61,78.38,77.63,0.9938,94.2,0.08,123.34,20.85,2.45,4.85,78.76,55.81,3.81
2011-12-01,-2675.4761,8597.38,78.33,77.7,1.0094,94.3,0.07,120.98,20.51,2.39,4.8,77.81,55.25,3.66
2011-12-02,-2675.4761,8643.75,78.63,77.98,1.0094,94.3,0.07,122.15,20.35,2.41,4.77,77.44,55.39,3.57
2011-12-05,-2675.4761,8695.98,78.57,77.83,1.0094,94.3,0.07,127.42,20.85,2.42,4.85,78.11,55.34,3.59
2011-12-06,-2675.4761,8575.16,78.5,77.73,1.0094,94.3,0.07,125.36,20.78,2.41,4.87,78.15,54.73,3.6
2011-12-07,-2675.4761,8722.17,78.49,77.68,1.0094,94.3,0.07,126.01,20.82,2.42,4.84,78.72,55.63,3.6
2011-12-08,-2675.4761,8664.58,78.83,77.64,1.0094,94.3,0.07,121.05,19.95,2.5,4.79,76.94,54.25,3.49
2011-12-09,-2675.4761,8536.46,78.63,77.63,1.0094,94.3,0.07,124.79,20.66,2.39,4.84,77.61,55.38,3.51
2011-12-12,-2675.4761,8653.82,79.53,77.93,1.0094,94.3,0.07,122.48,20.03,2.33,4.9,76.27,54.24,3.51
2011-12-13,-2675.4761,8552.81,80.24,78.0,1.0094,94.3,0.07,121.23,19.83,2.06,4.79,75.86,53.96,3.56
2011-12-14,-2675.4761,8519.13,80.59,78.08,1.0094,94.3,0.07,120.64,19.55,2.11,4.65,75.52,53.51,3.53
2011-12-15,-2675.4761,8377.37,80.32,77.85,1.0094,94.3,0.07,121.3,19.66,2.13,4.7,74.9,52.67,3.49
2011-12-16,-2675.4761,8401.72,80.26,77.78,1.0094,94.3,0.07,123.09,19.93,2.01,4.71,75.13,51.98,3.48
2011-12-19,-2675.4761,8296.12,80.25,78.05,1.0094,94.3,0.07,119.68,19.65,2.13,4.71,74.04,51.18,3.37
2011-12-20,-2675.4761,8336.48,79.88,77.89,1.0094,94.3,0.07,125.13,20.18,2.1,4.9,76.1,52.6,3.4
2011-12-21,-2675.4761,8459.98,80.02,78.06,1.0094,94.3,0.07,125.28,19.96,2.09,4.73,76.22,51.95,3.37
2011-12-22,-2675.4761,8395.16,79.96,78.17,1.0094,94.3,0.07,126.82,20.15,2.05,4.84,76.89,51.81,3.44
2011-12-27,-2675.4761,8440.56,79.8,77.88,1.0094,94.3,0.07,128.52,20.29,2.05,4.79,77.23,51.86,3.41
2011-12-28,-2675.4761,8423.62,80.5,77.94,1.0094,94.3,0.07,127.51,19.91,1.99,4.74,76.52,51.44,3.34
2011-12-29,-2675.4761,8398.89,80.49,77.64,1.0094,94.3,0.07,129.65,20.36,1.99,4.78,76.9,52.15,3.39
2011-12-30,-2675.4761,8455.35,80.18,76.92,1.0094,94.3,0.07,128.81,20.35,2.02,4.73,76.3,52.14,3.39
2012-01-04,-19364.0,8560.11,80.13,76.73,0.9782,94.5,0.08,130.05,20.72,2.02,5.1,76.8,54.13,3.58
2012-01-05,-19364.0,8488.71,80.94,77.12,0.9782,94.5,0.08,129.6,20.96,2.11,5.35,76.93,54.65,3.5
2012-01-06,-19364.0,8390.35,81.25,76.97,0.9782,94.5,0.08,129.45,20.82,2.33,5.38,76.39,54.09,3.46
2012-01-10,-19364.0,8422.26,80.81,76.85,0.9782,94.5,0.08,132.32,21.57,2.16,5.43,77.42,54.53,3.45
2012-01-11,-19364.0,8447.88,81.35,76.86,0.9782,94.5,0.08,132.88,20.48,2.22,5.32,78.0,54.43,3.44
2012-01-12,-19364.0,8385.59,80.77,76.77,0.9782,94.5,0.08,135.19,20.46,2.21,5.26,78.5,54.17,3.44
2012-01-13,-19364.0,8500.02,81.52,76.96,0.9782,94.5,0.08,134.83,20.39,2.22,5.25,77.77,54.18,3.35
2012-01-17,-19364.0,8466.4,81.18,76.83,0.9782,94.5,0.08,135.47,20.52,2.34,5.29,77.97,53.62,3.39
2012-01-18,-19364.0,8550.58,80.61,76.83,0.9782,94.5,0.08,135.72,21.12,2.33,5.28,78.92,54.15,3.32
2012-01-30,-19364.0,8793.05,79.17,76.34,0.9782,94.5,0.08,132.41,22.78,2.05,5.4,78.69,56.05,3.33
2012-01-31,-19364.0,8802.51,79.29,76.27,0.9782,94.5,0.08,131.53,22.48,2.06,5.51,78.37,55.43,3.39
2012-02-01,330.0,8809.79,78.92,76.2,0.9715,94.7,0.1,132.25,23.72,2.05,5.6,78.66,53.82,3.38
2012-02-02,330.0,8876.82,78.99,76.22,0.9715,94.7,0.1,132.81,23.99,2.08,5.79,78.73,54.72,3.41
2012-02-03,330.0,8831.93,78.92,76.6,0.9715,94.7,0.1,136.33,24.66,2.07,5.98,80.0,56.6,3.42
2012-02-06,330.0,8929.2,79.07,76.55,0.9715,94.7,0.1,137.44,24.62,2.05,5.92,79.85,56.07,3.39
2012-02-07,330.0,8917.52,78.58,76.77,0.9715,94.7,0.1,136.93,24.73,2.02,5.91,79.88,56.2,3.45
2012-02-08,330.0,9015.59,78.64,77.04,0.9715,94.7,0.1,137.49,24.72,1.98,5.89,79.66,56.27,3.48
2012-02-09,330.0,9002.24,78.57,77.66,0.9715,94.7,0.1,137.45,24.75,1.94,5.97,79.2,55.32,3.53
2012-02-10,330.0,8947.17,79.11,77.61,0.9715,94.7,0.1,137.31,24.6,1.97,5.19,78.79,54.86,3.45
2012-02-13,330.0,8999.18,78.95,77.57,0.9715,94.7,0.1,139.08,24.82,1.96,5.09,79.44,55.14,3.46
2012-02-14,330.0,9052.07,79.58,78.44,0.9715,94.7,0.1,138.41,24.57,1.98,4.98,78.92,54.75,3.44
2012-02-15,330.0,9260.34,79.67,78.43,0.9715,94.7,0.1,137.22,24.57,1.94,4.94,78.07,55.59,3.57
2012-02-16,330.0,9238.1,79.35,78.93,0.9715,94.7,0.1,139.56,24.87,2.0,5.04,78.91,57.17,3.64
2012-02-17,330.0,9384.17,79.33,79.56,0.9715,94.7,0.1,141.78,24.79,2.01,4.97,79.42,57.7,3.67
2012-02-21,330.0,9463.02,79.04,79.75,0.9715,94.7,0.1,140.58,24.86,1.98,4.86,79.63,57.5,3.59
2012-02-22,330.0,9554.0,79.21,80.29,0.9715,94.7,0.1,139.85,24.65,1.9,4.84,78.93,57.31,3.68
2012-02-23,330.0,9595.57,78.82,80.0,0.9715,94.7,0.1,142.46,25.05,1.97,5.19,79.37,57.46,3.84
2012-02-24,330.0,9647.38,78.35,81.2,0.9715,94.7,0.1,141.65,25.18,1.98,5.11,80.04,57.4,3.88
2012-02-29,330.0,9723.24,78.74,81.15,0.9715,94.7,0.1,143.81,24.97,1.96,5.11,78.45,58.27,3.7
2012-03-01,-993.0,9707.37,78.79,81.11,1.0113,95.1,0.13,143.45,25.18,1.97,5.22,78.78,58.22,3.73
2012-03-02,-993.0,9777.03,79.4,81.81,1.0113,95.1,0.13,143.27,25.02,1.96,5.19,78.29,57.02,3.61
2012-03-05,-993.0,9698.59,79.3,81.56,1.0113,95.1,0.13,142.17,24.87,2.1,5.35,79.17,57.32,3.52
2012-03-06,-993.0,9637.63,79.87,80.9,1.0113,95.1,0.13,140.67,24.49,2.1,5.24,78.47,56.32,3.43
2012-03-07,-993.0,9576.06,79.71,81.09,1.0113,95.1,0.13,143.25,24.98,2.06,5.43,78.82,57.62,3.48
2012-03-08,-993.0,9768.96,79.14,81.55,1.0113,95.1,0.13,142.4,25.41,2.06,5.59,78.87,58.3,3.52
2012-03-09,-993.0,9929.74,80.04,82.47,1.0113,95.1,0.13,143.39,25.51,2.08,5.66,79.41,58.13,3.58
2012-03-12,-993.0,9889.86,79.89,82.23,1.0113,95.1,0.13,141.91,25.35,2.06,5.62,79.54,58.1,3.5
2012-03-13,-993.0,9899.08,80.19,82.95,1.0113,95.1,0.13,147.82,26.18,2.12,5.7,80.76,59.99,3.51
2012-03-14,-993.0,10050.5,80.57,83.73,1.0113,95.1,0.13,146.13,26.11,2.09,5.51,80.71,58.77,3.61
2012-03-15,-993.0,10123.3,80.15,83.57,1.0113,95.1,0.13,149.34,26.59,2.06,5.49,81.34,59.08,3.73
2012-03-16,-993.0,10129.83,79.79,83.43,1.0113,95.1,0.13,149.72,26.58,2.1,5.47,81.07,59.87,3.76
2012-03-21,-993.0,10086.5,79.66,83.41,1.0113,95.1,0.13,146.61,26.4,2.21,5.56,81.21,59.48,3.74
2012-03-22,-993.0,10127.1,79.74,82.54,1.0113,95.1,0.13,144.56,25.98,2.22,5.39,80.93,60.37,3.87
2012-03-23,-993.0,10011.47,79.35,82.35,1.0113,95.1,0.13,146.45,26.01,2.22,5.63,81.38,60.3,3.82
2012-03-26,-993.0,10018.2,78.98,82.82,1.0113,95.1,0.13,149.42,26.51,2.28,5.77,82.34,63.08,3.78
2012-03-27,-993.0,10255.2,79.05,83.17,1.0113,95.1,0.13,148.25,26.58,2.27,5.71,81.76,63.17,3.75
2012-03-28,-993.0,10182.6,79.13,82.89,1.0113,95.1,0.13,147.63,26.55,2.14,5.69,81.78,64.67,3.81
2012-03-29,-993.0,10114.8,79.19,82.46,1.0113,95.1,0.13,145.34,26.17,2.2,5.58,81.35,63.92,3.81
2012-03-30,-993.0,10083.56,79.0,82.82,1.0113,95.1,0.13,149.21,26.33,2.11,5.7,81.15,64.69,3.79
2012-04-02,-6362.0,10109.9,78.82,82.08,0.9602,95.2,0.14,150.22,26.87,2.14,5.7,81.84,66.4,3.81
2012-04-03,-6362.0,10050.39,79.48,82.81,0.9602,95.2,0.14,150.42,26.76,2.15,5.68,81.54,66.15,3.7
2012-04-05,-6362.0,9767.61,80.08,82.36,0.9602,95.2,0.14,149.99,26.9,2.09,5.49,80.91,64.67,3.73
